(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0CM9HYVDM,B0CM9HYVDM,"Audio Array AM-W18 Wireless Karaoke Speaker with Microphone | Portable Bluetooth Speaker for Singing & Gifting with Voice Changer | Upto 8+ Hours of Playback | Bluetooth v5.3, SD Card & AUX in (Pink)","1,443",35,0.64%,0.82%,"2,041",51,0.68%,0.87%,2.09%,0.00%,2,0,0.14%,0.00%,"₹2,498.00",₹0.00,2,0
B0CQX9ZZMH,B0CQX9ZZMH,NexLev Handheld Garment Steamer |1800 Watts | 25 g/min | 300 ML | Vertical & Horizontal Ironing for Silk Velvet & | Damage Free Steam for all Cloth Types | 25sec quick heat | 3 Brushes | GS-04,64,1,0.03%,0.02%,105,1,0.04%,0.02%,98.85%,100.00%,2,0,3.13%,0.00%,"₹4,398.00",₹0.00,2,0
B0CSCT63BL,B0CSCT63BL,"TONOR TM310 USB Conference Microphone for Laptop, Adjustable Computer PC Mic with Mute Button & LED Indicator for Video Call Meeting, Mic for Desktop Zoom Skype YouTube, Plug-Play for MacOS Windows",181,9,0.08%,0.21%,232,11,0.08%,0.19%,45.69%,0.00%,2,0,1.10%,0.00%,"₹5,998.00",₹0.00,2,0
B0D383WQPB,B0D383WQPB,NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron for all Cloth Types | 2 M cord | Anti Spill | GS-05,"2,386",61,1.06%,1.44%,"3,045",82,1.02%,1.40%,2.08%,0.00%,2,0,0.08%,0.00%,"₹3,658.00",₹0.00,2,0
B0D672NXC8,B0D672NXC8,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window, Glass, Upholstery| 8 Accessories Kit|Safety Lock| Large 700ML Water Tank | SC-03",338,14,0.15%,0.33%,478,18,0.16%,0.31%,31.88%,30.00%,2,0,0.59%,0.00%,"₹13,998.00",₹0.00,2,0
B0D83Q7L8W,B0D83Q7L8W,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Bristle |3 Speed & 2 Heat Settings | V-01",516,4,0.23%,0.09%,836,6,0.28%,0.10%,7.01%,0.00%,2,0,0.39%,0.00%,"₹2,700.00",₹0.00,2,0
B0DFCDZWND,B0DFCDZWND,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Purple CM-02,316,8,0.14%,0.19%,392,14,0.13%,0.24%,68.11%,100.00%,2,0,0.63%,0.00%,"₹2,798.00",₹0.00,2,0
B0DM66B2DW,B0DM66B2DW,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",508,22,0.23%,0.52%,690,30,0.23%,0.51%,22.64%,6.67%,2,0,0.39%,0.00%,"₹2,898.00",₹0.00,2,0
B0DM6BB3VT,B0DM6BB3VT,NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01,444,15,0.20%,0.35%,654,23,0.22%,0.39%,23.31%,38.46%,2,0,0.45%,0.00%,"₹5,998.00",₹0.00,2,0
B0DXFPM4N2,B0DXFPM4N2,"Audio Array AM-S1 BT v5.3 |Professional 4"" Studio Monitor Speaker Pair| 60W Class D Amplification,Woven Composite Woofer,1"" Silk-Dome Tweeter,EQ Controls|Music/Monitor Mode, Aux, HDMI, USB C, TRS, RCA","2,949",66,1.31%,1.55%,"4,295",107,1.43%,1.83%,1.33%,0.00%,2,0,0.07%,0.00%,"₹17,198.00",₹0.00,2,0
B0F29SZCVF,B0F29SZCVF,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",212,8,0.09%,0.19%,294,18,0.10%,0.31%,14.12%,25.00%,2,0,0.94%,0.00%,"₹3,188.00",₹0.00,2,0
B01MCVTGVL,B01MCVTGVL,"SE ELECTRONICS V7 Premium Dynamic Supercardioid Microphone for Speech, Singers, Voice-Overs Artists, and Performers Intended for Live Stage and Professional Studio Recordings with 3 Years Warranty",255,13,0.11%,0.31%,405,15,0.14%,0.26%,9.38%,8.33%,1,0,0.39%,0.00%,"₹9,490.00",₹0.00,1,0
B074CC1M7T,B074CC1M7T,Nektar IMPACT GX61 61-Key Full-Size Velocity-Sensitive USB Midi Keyboard Controller with Nektar DAW Integration and Free Professional Recording Software,174,2,0.08%,0.05%,238,2,0.08%,0.03%,3.72%,0.00%,1,0,0.57%,0.00%,"₹12,490.00",₹0.00,1,0
B07GVGMW59,B07GVGMW59,"TONOR G11 Conference USB Microphone, Omnidirectional Condenser PC Mic for Video Conference, Recording, Skype, Online Class, Court Reporter, Plug & Play Compatible with Mac OS X Windows PC Computer",228,15,0.10%,0.35%,329,25,0.11%,0.43%,2.40%,0.00%,1,0,0.44%,0.00%,"₹2,499.00",₹0.00,1,0
B08CF614NK,B08CF614NK,"MAONO AU-PM422 Podcast Microphone with Zero Latency Monitoring, 192KHZ/24BIT Professional Cardioid Condenser Mic with Touch Mute Button and Mic Gain Knob for Recording, Podcasting, Gaming, YouTube","1,155",16,0.51%,0.38%,"1,633",20,0.54%,0.34%,5.72%,0.00%,1,0,0.09%,0.00%,"₹5,499.00",₹0.00,1,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",478,6,0.21%,0.14%,678,10,0.23%,0.17%,2.61%,0.00%,1,0,0.21%,0.00%,"₹2,299.00",₹0.00,1,0
B08NDB5NWP,B08NDB5NWP,"TONOR USB Conference Microphone, 360 Omnidirectional PC Computer Condenser Mic with Mute Button for Online Meeting/Class, Zoom Call, Skype Chatting, Plug & Play (TM20,Red)",124,8,0.06%,0.19%,168,9,0.06%,0.15%,3.87%,0.00%,1,0,0.81%,0.00%,"₹2,999.00",₹0.00,1,0
B08SBSN88X,B08SBSN88X,"Audient iD4 (MKII) 2in/2out High-Performance USB 3.0 Audio Interface with Audient Console Mic Preamp, Dual Headphone Outputs, DI Instrument Input, ScrollControl Feature, & Free Software Bundle - Mac/Win/iOS Compatible","1,725",25,0.77%,0.59%,"2,425",40,0.81%,0.68%,7.36%,0.00%,1,0,0.06%,0.00%,"₹17,989.00",₹0.00,1,0
B09GTMFRGB,B09GTMFRGB,"Maono AU-HD300T USB/XLR Dynamic Mic for Singing, PC, YouTube Recording Professional Microphone with 0-Latency Monitoring, Volume Control, Adjustable Mic Stand, Shock Mount and Pop Filter (Black)",103,2,0.05%,0.05%,136,3,0.05%,0.05%,52.89%,0.00%,1,0,0.97%,0.00%,"₹3,899.00",₹0.00,1,0
B09LCDJMS5,B09LCDJMS5,"Audio Interface-Podcast Equipment-MAONO-MaonoCaster-All in One - Portable Podcast production Studio with premium mic preamp for Podcast Recording, Streaming, Youtube, DJ, PC, Smartphone (AME2)",56,1,0.02%,0.02%,97,1,0.03%,0.02%,46.25%,0.00%,1,0,1.79%,0.00%,"₹6,999.00",₹0.00,1,0
B0B4G89VQJ,B0B4G89VQJ,"Audio Array AM-W10 Professional Dual Wireless Lapel Mics | Upto 10hr Battery & 100m Range | 2X Lapel mics, Type C Adapter for Easy Plug&Play | Volume & Mute Function | Vlogging, Streaming, YouTube",98,6,0.04%,0.14%,176,10,0.06%,0.17%,46.15%,0.00%,1,0,1.02%,0.00%,"₹3,699.00",₹0.00,1,0
B0BMSMB6DK,B0BMSMB6DK,"MAONO XLR Condenser Microphone with 34mm Large Diaphragm, Professional Cardioid Studio Mic for Podcasting, Recording, Streaming, Vocals, Voice Over, Music, ASMR(PM500T)",24,0,0.01%,0.00%,42,0,0.01%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,"₹5,999.00",₹0.00,1,0
B0BZPGXMLM,B0BZPGXMLM,"MAONO Gaming Microphone for PC, USB Programmable Condenser Mic with RGB Lights, Mute, Gain, Monitoring, Volume Control for Streaming, Podcast, Twitch, YouTube, Discord, Computer, Mac, DM30 Black",14,1,0.01%,0.02%,21,1,0.01%,0.02%,100.00%,0.00%,1,0,7.14%,0.00%,"₹3,499.00",₹0.00,1,0
B0C4YTNJG7,B0C4YTNJG7,"Audio Array AM-C30 Metal RGB Professional USB Microphone | One-Touch Mute, Gain & No-Latency Monitoring Controls | Shock Mount and Tripod | for PC/Mobile, Gaming, Streaming, Podcasting & Voiceover",365,20,0.16%,0.47%,475,22,0.16%,0.38%,11.38%,0.00%,1,0,0.27%,0.00%,"₹1,899.00",₹0.00,1,0
B0C9RYFN4R,B0C9RYFN4R,"SE ELECTRONICS V2 Switch Professional Supercardioid Dynamic Microphone with On/Off Switch for Speech, Singers, and Performers Intended for Live Stage and Studio Recordings with 3 Years Warranty.",159,9,0.07%,0.21%,236,19,0.08%,0.33%,67.44%,11.11%,1,0,0.63%,0.00%,"₹5,490.00",₹0.00,1,0
B0CC3BJKGN,B0CC3BJKGN,"PreSonus Eris 3.5 2nd Gen HD Professional Studio Monitors with 3.5"" Woven Composite Woofer, 1"" Silk-Dome Tweeter, 50W Class AB Power and Tuning Controls (Auxillary) - Pair (Black)","2,131",54,0.95%,1.27%,"3,010",101,1.00%,1.73%,13.52%,0.00%,1,0,0.05%,0.00%,"₹11,990.00",₹0.00,1,0
B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",35,1,0.02%,0.02%,43,4,0.01%,0.07%,27.50%,0.00%,1,0,2.86%,0.00%,₹695.00,₹0.00,1,0
B0CFKHCQ8W,B0CFKHCQ8W,"Tonor Mic Arm Desk Mount, Low Profile Boom Arm, Microphone Arm, Adjustable Mic Stand with Desk Mount Clamp, Cable Management, 3/8’’ and 5/8’’ Screwadapter for Most Microphone T20LP Black",123,5,0.05%,0.12%,167,6,0.06%,0.10%,100.00%,100.00%,1,0,0.81%,0.00%,"₹2,299.00",₹0.00,1,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",124,6,0.06%,0.14%,173,7,0.06%,0.12%,36.25%,0.00%,1,0,0.81%,0.00%,"₹1,599.00",₹0.00,1,0
B0CQX3VB1R,B0CQX3VB1R,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",190,2,0.08%,0.05%,300,2,0.10%,0.03%,45.20%,0.00%,1,0,0.53%,0.00%,₹0.00,₹0.00,1,0
B0D2LKB4BJ,B0D2LKB4BJ,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",215,0,0.10%,0.00%,251,0,0.08%,0.00%,96.57%,0.00%,1,0,0.47%,0.00%,₹790.00,₹0.00,1,0
B0D3M1B4Z8,B0D3M1B4Z8,"Audio Array AM-C46 Professional RGB USB Condenser Microphone Kit | Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile","3,207",70,1.43%,1.65%,"4,517",103,1.51%,1.76%,0.93%,0.00%,1,0,0.03%,0.00%,"₹3,529.00",₹0.00,1,0
B0D845B2DG,B0D845B2DG,"NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lint Brush for Coat| SS Blade | Safety Lock | LR-02",453,15,0.20%,0.35%,658,22,0.22%,0.38%,8.58%,0.00%,1,0,0.22%,0.00%,"₹1,650.00",₹0.00,1,0
B0DCGHKRXX,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,"4,518",10,2.01%,0.24%,"5,669",12,1.89%,0.21%,5.67%,0.00%,1,0,0.02%,0.00%,"₹2,050.00",₹0.00,1,0
B0DFMLXD9S,B0DFMLXD9S,"Audio Array AM-W34 UHF Dual Wireless Premium Metal Microphones | 800mAh 6-8 Hours Receiver Battery Backup | Range up to 50M | Karaoke Singing, Wedding, Church | PA System, Amplifier, Mixer, Party Box",391,15,0.17%,0.35%,539,20,0.18%,0.34%,38.46%,0.00%,1,0,0.26%,0.00%,"₹3,549.00",₹0.00,1,0
B0DKJSCLBD,B0DKJSCLBD,"NexLev Cordless Wet & Dry Vacuum Cleaner|For Home Car & Office Use|3 Attachments |HEPA to capture dust | 4000 mAh Battery|Quick Cleaning of Desk, Coffee tea or Water Spill | Compact & Portable | VC-05",255,3,0.11%,0.07%,341,4,0.11%,0.07%,76.92%,50.00%,1,0,0.39%,0.00%,"₹2,299.00",₹0.00,1,0
B0DP2VVRND,B0DP2VVRND,White Mulberry |DIY| Height Adjustable Monitor Stand Mount | Supports 17-32 Inch Screens| 10 Kg Screen Load | VESA 75X75 & 100X100 | Freestanding Monitor Mount | Black - (Single Screen),832,46,0.37%,1.08%,"1,295",75,0.43%,1.28%,3.18%,0.00%,1,0,0.12%,0.00%,"₹2,099.00",₹0.00,1,0
B0FPR962YS,B0FPR962YS,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",783,21,0.35%,0.49%,"1,129",30,0.38%,0.51%,0.20%,0.00%,1,0,0.13%,0.00%,"₹3,599.00",₹0.00,1,0
B007JW0962,B007JW0962,Cympad MD60 Cympad Moderator Double Set 60mm,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B007JW09TO,B007JW09TO,Cympad MD80 Cympad Moderator Double Set 80mm,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00AAEQIH0,B00AAEQIH0,SE ELECTRONICS Reflexion Filter RF-X (Black),14,0,0.01%,0.00%,22,0,0.01%,0.00%,31.58%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00KIXUYK0,B00KIXUYK0,Nektar NP-2 Universal Sustain Pedal,3,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MF9VM2N,B01MF9VM2N,"SE ELECTRONICS X1 A Professional Large-Diaphragm Condenser Microphone for Recording Vocals & All Instruments, with -20dB Pad and 100Hz Highpass Filter - Black",105,5,0.05%,0.12%,137,7,0.05%,0.12%,8.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B071VPNJLS,B071VPNJLS,"Lewitt LCT 440 Pure Single-Pattern 1"" XLR Unidirectional Large Diaphragm Studio Condenser Microphone (Black)",744,15,0.33%,0.35%,"1,147",18,0.38%,0.31%,1.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B072F5J32C,B072F5J32C,Lewitt LCT-240 Pro Cardioid Condenser Microphone for Professional Recording (Black),"1,697",18,0.75%,0.42%,"2,607",24,0.87%,0.41%,3.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078JQ33SM,B078JQ33SM,SE ELECTRONICS V7 X Supercardioid Dynamic Instrument Microphone,71,4,0.03%,0.09%,92,4,0.03%,0.07%,7.95%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078WNW4YW,B078WNW4YW,"TONOR Wireless Microphone Isolation Shield, Mic Sound Absorbing Foam Reflector for Any Condenser Recording Equipment Studio (Black)",247,7,0.11%,0.16%,343,8,0.11%,0.14%,1.32%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07JHMWKBF,B07JHMWKBF,Maono AU-B00 Pop Filter for Studio Condenser Microphone with Wind Screen and Metal Gooseneck Holder (Black),988,14,0.44%,0.33%,"1,184",15,0.39%,0.26%,1.35%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07MZXKZVG,B07MZXKZVG,"Lewitt 040 Match Pair Condenser Microphones, Matched Stereo Pair for Instrument Recordings",181,3,0.08%,0.07%,215,3,0.07%,0.05%,28.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07NC254QQ,B07NC254QQ,"Arturia MicroFreak 25-key Paraphonic Hybrid Hardware Synth with Poly-aftertouch Flat Keyboard, Wavetable and Digital Oscillators, Analog Filters, Modulation Matrix, Arpeggiator, and Sequencer Black",285,1,0.13%,0.02%,370,1,0.12%,0.02%,16.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07TS7J7S3,B07TS7J7S3,"Lewitt 441 Flex Multi-Pattern 1"" Large-Diaphragm Studio Condenser Microphone",332,6,0.15%,0.14%,454,7,0.15%,0.12%,0.25%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07TSN2H9D,B07TSN2H9D,"TONOR Cardioid Condenser Microphone, USB Computer Mic Kit with 24mm Diaphragm/Spider Shock Mount for Podcasting, Gaming, Streaming, YouTube, Voice Over, Studio/Home Recording, TC-2030",285,0,0.13%,0.00%,409,0,0.14%,0.00%,9.01%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",387,1,0.17%,0.02%,499,1,0.17%,0.02%,10.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B082W4B7SX,B082W4B7SX,"TONOR Microphone Arm Stand, TONOR Adjustable Suspension Boom Scissor Mic Stand with Pop , 3/8"" to 5/8"" Adapter, Mic Clip, Upgraded Heavy Duty Clamp for Blue Yeti Nano Snowball Ice and Other Mics(T20)",102,5,0.05%,0.12%,123,5,0.04%,0.09%,0.88%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B087MMY6T8,B087MMY6T8,"SE Electronics RF-X Portable Vocal Booth - Studio-Grade Isolation Shield for Singers, Podcasters and Musicians - Ideal for Home Recordings, Podcasting - Achieve Professional Sound Quality - Red",8,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B087MPHGHT,B087MPHGHT,"SE Electronics RF-X Portable Vocal Booth - Studio-Grade Isolation Shield for Singers, Podcasters and Musicians - Ideal for Home Recordings, Podcasting - Achieve Professional Sound Quality - White",19,0,0.01%,0.00%,21,0,0.01%,0.00%,30.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B089FVQD3Z,B089FVQD3Z,"Microphone Stand Extension Arm, TONOR Studio Suspension Scissor Boom Arm with Pop Filter, 3/8"" to 5/8"" Adapter, Mic Clip, Upgraded Heavy Duty Clamp for Blue Yeti Snowball Ice and Other Mics(T30)",66,5,0.03%,0.12%,101,12,0.03%,0.21%,5.68%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B089SJGQBH,B089SJGQBH,"TONOR XLR Condenser Microphone, Professional Cardioid Studio Mic Kit with T20 Boom Arm, Shock Mount, Pop Filter for Recording, Podcasting, Voice Over, Streaming, Home Studio, YouTube (TC20)",38,1,0.02%,0.02%,54,3,0.02%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08FW1Q676,B08FW1Q676,"MAONO AU-PM421 Large Diaphragm Condenser USB Unidirectional Microphone, Professional Studio Recording Mic with 1-Touch Mute and Mic Gain Knob for Pc, Singing, Podcast, Gaming, YouTube (Black)","1,312",14,0.58%,0.33%,"1,721",14,0.57%,0.24%,1.55%,11.11%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08V1JS3NY,B08V1JS3NY,"TONOR USB Microphone Kit, Streaming Podcast PC Cardioid Condenser Computer Mic for Gaming, YouTube Video, Recording Music, Voice Over, Studio Mic Bundle with Adjustment Arm Stand(TC40)",9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0987JXLGG,B0987JXLGG,"NPET Cat Bowl WB10, 2L Double Tilted Raised Cat Bowls for Food and Water Set with 2 Replacement Filters, No-Spill Feeding Drinking Dish Suitable for Indoor Cats & Small Dogs (WB10)",1,1,0.00%,0.02%,1,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
